Patho-Nr,English,Tierart,scientific_name,Abbreviation,Institution,Location
S01478,Black-sided hawkfish,,Paracirrhites forsteri,BSH_1_G,OGL,"Boston, MA, USA"
S06391,Black surfperch,,Embiotoca jacksoni,BSP_1_G,OGL,"Boston, MA, USA"
S20412,Teira batfish,,Platax teira,TBF_1_G,OGL,"Boston, MA, USA"
S06413,Blackeye goby,,Rhinogobiops nicholsii,BEG_1_G,OGL,"Boston, MA, USA"
S00436,French grunt,,Haemulon flavolineatum,FRG_1_G,OGL,"Boston, MA, USA"
S00436,French grunt,,Haemulon flavolineatum,FRG_1_M,OGL,"Boston, MA, USA"
S00436,French grunt,,Haemulon flavolineatum,FRG_1_GO,OGL,"Boston, MA, USA"
S06417,California sheephead,,Semicossyphus pulcher,CSH_1_G,OGL,"Boston, MA, USA"
S01487,Atkinson's emperor,,Lethrinus atkinsoni,ATE_1_G,OGL,"Boston, MA, USA"
S00279,Mahogany snapper,,Lutjanus mahogoni,MAS_1_G,OGL,"Boston, MA, USA"
S00279,Mahogany snapper,,Lutjanus mahogoni,MAS_1_GO,OGL,"Boston, MA, USA"
S01513,Blacksaddle goatfish,,Parupeneus spilurus,BSG_1_G,OGL,"Boston, MA, USA"
S01294,Two-line monocle bream,,Scolopsis bilineata,TMB_1_G,OGL,"Boston, MA, USA"
S20285,Yellowbar sandperch,,Parapercis xanthozona,YSP_1_G,OGL,"Boston, MA, USA"
S06432,Blacksmith chromis,,Chromis punctipinnis,BSC_1_G,OGL,"Boston, MA, USA"
S06809,Bluefish,,Pomatomus saltatrix,BLF_1_BL,OGL,"Boston, MA, USA"
S00442,Short bigeye,,Pristigenys alta,SBE_1_BL,OGL,"Boston, MA, USA"
S00442,Short bigeye,,Pristigenys alta,SBE_1_G,OGL,"Boston, MA, USA"
S00597,YellowFin tuna,,Thunnus albacares,YFT_1_M,OGL,"Boston, MA, USA"
S23018,LongFin anthias,,Pseudanthias ventralis,LFA_1_F,OGL,"Boston, MA, USA"
S00591,Swordfish,,Xiphias gladius,SWF_1_M,OGL,"Boston, MA, USA"
S00592,Atlantic salmon,,Salmo salar,ATS_1_M,OGL,"Boston, MA, USA"
S00596,Arctic char,,Salvelinus alpinus,ARC_1_M,OGL,"Boston, MA, USA"
S00439,Lumpfish,,Cyclopterus lumpus,LUF_1_M,OGL,"Boston, MA, USA"
S06419,Painted greenling,,Oxylebius pictus,PGR_1_G,OGL,"Boston, MA, USA"
S00806,Copper rockfish,,Sebastes caurinus,CRF_1_BL,OGL,"Boston, MA, USA"
S00806,Copper rockfish,,Sebastes caurinus,CRF_1_G,OGL,"Boston, MA, USA"
S00812,Copper rockfish,,Sebastes caurinus,CRF_2_BL,OGL,"Boston, MA, USA"
S00812,Copper rockfish,,Sebastes caurinus,CRF_2_G,OGL,"Boston, MA, USA"
S01806,Black-and-yellow rockfish,,Sebastes chrysomelas,BYR_1_BL,OGL,"Boston, MA, USA"
S01806,Black-and-yellow rockfish,,Sebastes chrysomelas,BYR_1_G,OGL,"Boston, MA, USA"
S01806,Black-and-yellow rockfish,,Sebastes chrysomelas,BYR_1_M,OGL,"Boston, MA, USA"
S01810,Black-and-yellow rockfish,,Sebastes chrysomelas,BYR_2_BL,OGL,"Boston, MA, USA"
S01810,Black-and-yellow rockfish,,Sebastes chrysomelas,BYR_2_G,OGL,"Boston, MA, USA"
S01810,Black-and-yellow rockfish,,Sebastes chrysomelas,BYR_2_M,OGL,"Boston, MA, USA"
S01803,Bocaccio rockfish,,Sebastes paucispinis,BRF_1_BL,OGL,"Boston, MA, USA"
S01803,Bocaccio rockfish,,Sebastes paucispinis,BRF_1_G,OGL,"Boston, MA, USA"
S01803,Bocaccio rockfish,,Sebastes paucispinis,BRF_1_M,OGL,"Boston, MA, USA"
S03246,Northern searobin,,Prionotus carolinus,NSR_1_BL,OGL,"Boston, MA, USA"
S20179,Saltwater catfish,,Ariopsis felis,SWC_1_F,OGL,"Boston, MA, USA"
S02520,Bluespotted cornetfish,,Fistularia commersonii,BCF_1_G,OGL,"Boston, MA, USA"
S00277,Weedy seadragon,,Phyllopteryx taeniolatus,WSD_1_G,OGL,"Boston, MA, USA"
S01484,Blue triggerfish,,Pseudobalistes fuscus,BTR_1_G,OGL,"Boston, MA, USA"
S03239,Spot-Fin porcupinefish,,Diodon hystrix,SFP_1_BL,OGL,"Boston, MA, USA"
S01529,Potbellied leatherjacket,,Pseudomonacanthus peroni,PLJ_1_G,OGL,"Boston, MA, USA"
AC/103/10,Black-webbed tree frog,Javafrosch,Rhacophorus reinwardtii,BTF_2_L,fiwi,"Vienna, Austria"
CB/116/10,Dalmatian pelican,Krauskopfpelikan,Pelecanus crispus,DP_2_H,fiwi,"Vienna, Austria"
CB/116/10,Dalmatian pelican,Krauskopfpelikan,Pelecanus crispus,DP_2_L,fiwi,"Vienna, Austria"
Z/227/10,Budgerigar,Wellensittich,Melopsittacus,BUD_2_H,fiwi,"Vienna, Austria"
Z/227/10,Budgerigar,Wellensittich,Melopsittacus,BUD_2_L,fiwi,"Vienna, Austria"
Z/233/10,Cougar,Puma,Puma concolor,CO_2_H,fiwi,"Vienna, Austria"
Z/318/10,Timberwolf,Timberwolf,Canis lycaon,TW_2_H,fiwi,"Vienna, Austria"
CB/625/10,Banded mongoose,Zebramanguste,Mungos mungo,BMO_2_H,fiwi,"Vienna, Austria"
CB/625/10,Banded mongoose,Zebramanguste,Mungos mungo,BMO_2_L,fiwi,"Vienna, Austria"
CB/32/11,Raccoon,Waschbaer,Procyon lotor,RA_2_H,fiwi,"Vienna, Austria"
CB/32/11,Raccoon,Waschbaer,Procyon lotor,RA_2_L,fiwi,"Vienna, Austria"
Z/102/11,Banded mongoose,Zebramanguste,Mungos mungo,BMO_1_L,fiwi,"Vienna, Austria"
Z/323/11,Brown bear,Braunbaer,Ursus arctos,BB_1_L,fiwi,"Vienna, Austria"
Z/427/11,Flying fox,Riesen Flughund,Pteropus,FF_2_H,fiwi,"Vienna, Austria"
Z/427/11,Flying fox,Riesen Flughund,Pteropus,FF_2_L,fiwi,"Vienna, Austria"
AC/534/11,Old World porcupine,Stachelschwein,Hystricidae,OWP_2_H,fiwi,"Vienna, Austria"
AC/534/11,Old World porcupine,Stachelschwein,Hystricidae,OWP_2_L,fiwi,"Vienna, Austria"
Z/1100/11,Dromedary,Dromedar,Camelus dromedarius,DR_1_L,fiwi,"Vienna, Austria"
AC/1130/11,Coypu,Nutria,Myocastor coypus,COY_2_H,fiwi,"Vienna, Austria"
AC/1130/11,Coypu,Nutria,Myocastor coypus,COY_2_L,fiwi,"Vienna, Austria"
AC/230/12,Red-eared slider,Rotwangenschmuckschildkroete,Trachemys scripta elegans,RES_2_H,fiwi,"Vienna, Austria"
AC/230/12,Red-eared slider,Rotwangenschmuckschildkroete,Trachemys scripta elegans,RES_2_L,fiwi,"Vienna, Austria"
AC/265/12,Mountain hare,Schneehase,Lepus timidus,MH_2_H,fiwi,"Vienna, Austria"
AC/265/12,Mountain hare,Schneehase,Lepus timidus,MH_2_L,fiwi,"Vienna, Austria"
Z/274/12,European otter,Fischotter,Lutra lutra,EO_1_L,fiwi,"Vienna, Austria"
AC/330/12,Reindeer,Rentier,Rangifer tarandus,RD_2_H,fiwi,"Vienna, Austria"
AC/330/12,Reindeer,Rentier,Rangifer tarandus,RD_2_L,fiwi,"Vienna, Austria"
Z/407/12,Panther chameleon,Pantherchamaeleon,Furcifer pardalis,PCA_2_H,fiwi,"Vienna, Austria"
Z/407/12,Panther chameleon,Pantherchamaeleon,Furcifer pardalis,PCA_2_L,fiwi,"Vienna, Austria"
AC/479/12,Black-billed amazon,Rotspiegelamazone,Amazona agilis,BBA_2_H,fiwi,"Vienna, Austria"
AC/479/12,Black-billed amazon,Rotspiegelamazone,Amazona agilis,BBA_2_LU,fiwi,"Vienna, Austria"
Z/587/12,Southern sea lion,Maehnenrobbe,Otaria,SSL_1_L,fiwi,"Vienna, Austria"
AC/603/12,Badger,Dachs,Meles meles,BA_1_L,fiwi,"Vienna, Austria"
Z/769/12,Serow,Jap. Serau,Capricornis,SER_2_H,fiwi,"Vienna, Austria"
Z/769/12,Serow,Jap. Serau,Capricornis,SER_2_L,fiwi,"Vienna, Austria"
Z/936/12,Marabou stork,Marabu,Leptoptilos crumeniferus,MST_2_H,fiwi,"Vienna, Austria"
Z/936/12,Marabou stork,Marabu,Leptoptilos crumeniferus,MST_2_L,fiwi,"Vienna, Austria"
LS/33/13,Box turtle,Dosenschildkroete,Terrapene,BOT_2_H,fiwi,"Vienna, Austria"
LS/33/13,Box turtle,Dosenschildkroete,Terrapene,BOT_2_L,fiwi,"Vienna, Austria"
Z/37/13,European otter,Fischotter,Lutra lutra,EO_2_H,fiwi,"Vienna, Austria"
Z/37/13,European otter,Fischotter,Lutra lutra,EO_2_L,fiwi,"Vienna, Austria"
LS/115/13,Garganey,Knaekente,Anas querquedula,GA_2_H,fiwi,"Vienna, Austria"
LS/115/13,Garganey,Knaekente,Anas querquedula,GA_2_L,fiwi,"Vienna, Austria"
AC/272/13,Seba's short-tailed bat,Brillenblattnasenfledermaus,Carollia perspicillata,STB_2_L,fiwi,"Vienna, Austria"
AC/272/13,Seba's short-tailed bat,Brillenblattnasenfledermaus,Carollia perspicillata,STB_2_LU,fiwi,"Vienna, Austria"
AC/322/13,Village weaver,Textorweber,Ploceus cucullatus,VW_2_H,fiwi,"Vienna, Austria"
AC/322/13,Village weaver,Textorweber,Ploceus cucullatus,VW_2_L,fiwi,"Vienna, Austria"
AC/395/13,Abronia,Abronia,Abronia anzuetoi,AB_2_L,fiwi,"Vienna, Austria"
AC/395/13,Abronia,Abronia,Abronia anzuetoi,AB_2_LU,fiwi,"Vienna, Austria"
AC/413/13,Sand rat,Sandratte,Psammomys obesus,SR_2_H,fiwi,"Vienna, Austria"
AC/413/13,Sand rat,Sandratte,Psammomys obesus,SR_2_L,fiwi,"Vienna, Austria"
AC/426/13,Blue-and-yellow macaw,Gelbbauchara,Ara ararauna,BYM_2_H,fiwi,"Vienna, Austria"
AC/426/13,Blue-and-yellow macaw,Gelbbauchara,Ara ararauna,BYM_2_L,fiwi,"Vienna, Austria"
AC/508/13,Southern sea lion,Maehnenrobbe,Otaria,SSL_2_H,fiwi,"Vienna, Austria"
AC/508/13,Southern sea lion,Maehnenrobbe,Otaria,SSL_2_L,fiwi,"Vienna, Austria"
AC/538/13,Black-breasted leaf turtle,Spengleri,Geoemyda spengleri,BT_2_H,fiwi,"Vienna, Austria"
AC/538/13,Black-breasted leaf turtle,Spengleri,Geoemyda spengleri,BT_2_L,fiwi,"Vienna, Austria"
Z/570/13,Southern red bishop,Oryxweber,Euplectes orix,SRB_2_H,fiwi,"Vienna, Austria"
Z/570/13,Southern red bishop,Oryxweber,Euplectes orix,SRB_2_L,fiwi,"Vienna, Austria"
Z/633/13,Long-eared owl,Waldohreule,Asio otus,LO_2_H,fiwi,"Vienna, Austria"
Z/633/13,Long-eared owl,Waldohreule,Asio otus,LO_2_L,fiwi,"Vienna, Austria"
AC/660/13,Common snapping turtle,Schnappschildkroete,Chelydra serpentina,CST_2_L,fiwi,"Vienna, Austria"
AC/663/13,Curly-tailed lizard,Glattkopfleguan,Leiocephalus,CTL_2_L,fiwi,"Vienna, Austria"
AC/663/13,Curly-tailed lizard,Glattkopfleguan,Leiocephalus,CTL_2_LU,fiwi,"Vienna, Austria"
AC/685/13,African spurred tortoise,Sternschildkroete,Geochelone,AST_2_H,fiwi,"Vienna, Austria"
AC/685/13,African spurred tortoise,Sternschildkroete,Geochelone,AST_2_L,fiwi,"Vienna, Austria"
AC/702/13,Common marmoset,WeiÃbueschelaffe,Callithrix jacchus,CM_2_H,fiwi,"Vienna, Austria"
AC/702/13,Common marmoset,WeiÃbueschelaffe,Callithrix jacchus,CM_2_L,fiwi,"Vienna, Austria"
Z/794/13,Fiji banded iguana,Fidschileguan,Brachylophus,FBI_2_L,fiwi,"Vienna, Austria"
Z/794/13,Fiji banded iguana,Fidschileguan,Brachylophus,FBI_2_H,fiwi,"Vienna, Austria"
AC/887/13,Squirrel monkey,Totenkopfaffe,Saimiriinae,SQM_2_H,fiwi,"Vienna, Austria"
AC/887/13,Squirrel monkey,Totenkopfaffe,Saimiriinae,SQM_2_L,fiwi,"Vienna, Austria"
Z/9/14,Burrowing parrot,Felsensittich,Cyanoliseus patagonus,BPA_2_H,fiwi,"Vienna, Austria"
Z/9/14,Burrowing parrot,Felsensittich,Cyanoliseus patagonus,BPA_2_L,fiwi,"Vienna, Austria"
Z/324/14,European hamster,Feldhamster,Cricetus,EH_2_H,fiwi,"Vienna, Austria"
Z/324/14,European hamster,Feldhamster,Cricetus,EH_2_L,fiwi,"Vienna, Austria"
AC/344/14,Anaconda,Anakonda,Eunectes,AN_2_H,fiwi,"Vienna, Austria"
AC/344/14,Anaconda,Anakonda,Eunectes,AN_2_L,fiwi,"Vienna, Austria"
Z/393/14,Eurasian eagle-owl,Uhu,Bubo bubo,EEO_2_H,fiwi,"Vienna, Austria"
Z/393/14,Eurasian eagle-owl,Uhu,Bubo bubo,EEO_2_L,fiwi,"Vienna, Austria"
AC/427/14,Polarwolf,Arktischer Wolf,Canis lupus,PW_2_H,fiwi,"Vienna, Austria"
AC/427/14,Polarwolf,Arktischer Wolf,Canis lupus,PW_2_LU,fiwi,"Vienna, Austria"
CB/651/14,Crested partridge,StrauÃwachtel,Rollulus,CP_2_H,fiwi,"Vienna, Austria"
CB/651/14,Crested partridge,StrauÃwachtel,Rollulus,CP_2_L,fiwi,"Vienna, Austria"
AC/714/14,Spiny?tailed lizard,Dornschwanzagame,Uromastyx ocellata,STL_2_H,fiwi,"Vienna, Austria"
AC/714/14,Spiny?tailed lizard,Dornschwanzagame,Uromastyx ocellata,STL_2_L,fiwi,"Vienna, Austria"
AC/717/14,Bennett's wallaby,Bennettkaenguru,Macropus rufogriseus,BW_2_H,fiwi,"Vienna, Austria"
AC/717/14,Bennett's wallaby,Bennettkaenguru,Macropus rufogriseus,BW_2_L,fiwi,"Vienna, Austria"
Z/71/12,Giraffe,Giraffe,Giraffa giraffa,GI_1_H,fiwi,"Vienna, Austria"
CB/797/13,Vicugna,Vikunja,Vicugna,VI_1_H,fiwi,"Vienna, Austria"
Z/737/14,Mousebird,Blaunacken Mausvogel,Coliiformes,MBI_2_H,fiwi,"Vienna, Austria"
Z/737/14,Mousebird,Blaunacken Mausvogel,Coliiformes,MBI_2_L,fiwi,"Vienna, Austria"
Z/817/14,Vicugna,Vikunja,Vicugna,VI_2_H,fiwi,"Vienna, Austria"
Z/817/14,Vicugna,Vikunja,Vicugna,VI_2_L,fiwi,"Vienna, Austria"
CB/77/15,Pigeons,Taube,Columbidae,PIG_2_H,fiwi,"Vienna, Austria"
CB/77/15,Pigeons,Taube,Columbidae,PIG_2_L,fiwi,"Vienna, Austria"
CB/78/15,Pigeons,Taube,Columbidae,PIG_3_H,fiwi,"Vienna, Austria"
CB/78/15,Pigeons,Taube,Columbidae,PIG_3_L,fiwi,"Vienna, Austria"
AC/143/15,Southern rockhopper penguin,Felsenpinguin,Eudyptes chrysocome,SRP_2_H,fiwi,"Vienna, Austria"
AC/143/15,Southern rockhopper penguin,Felsenpinguin,Eudyptes chrysocome,SRP_2_L,fiwi,"Vienna, Austria"
Z/193/15,Ball python,Koenigspython,Python regius,BP_2_H,fiwi,"Vienna, Austria"
Z/193/15,Ball python,Koenigspython,Python regius,BP_2_L,fiwi,"Vienna, Austria"
AC/279/15,Hamerkop,Hammerkopf,Scopus umbretta,HA_2_L,fiwi,"Vienna, Austria"
AC/279/15,Hamerkop,Hammerkopf,Scopus umbretta,HA_2_LU,fiwi,"Vienna, Austria"
Z/412/15,Nasua,Nasenbaer,Nasua,NAS_2_L,fiwi,"Vienna, Austria"
Z/412/15,Nasua,Nasenbaer,Nasua,NAS_2_LU,fiwi,"Vienna, Austria"
AC/431/15,Atlantic canary,Wildkanarienvogel,Serinus,AC_2_L,fiwi,"Vienna, Austria"
AC/431/15,Atlantic canary,Wildkanarienvogel,Serinus,AC_2_LU,fiwi,"Vienna, Austria"
Z/473/15,Common European viper,Kreuzotter,Vipera berus,EV_2_L,fiwi,"Vienna, Austria"
Z/473/15,Common European viper,Kreuzotter,Vipera berus,EV_2_LU,fiwi,"Vienna, Austria"
AC/484/15,Bison,Bison,Bison,BSN_2_L,fiwi,"Vienna, Austria"
AC/484/15,Bison,Bison,Bison,BSN_2_LU,fiwi,"Vienna, Austria"
AC/485/15,American black bear,Amerik. Schwarzbaer,Ursus,ABB_2_L,fiwi,"Vienna, Austria"
AC/485/15,American black bear,Amerik. Schwarzbaer,Ursus,ABB_2_LU,fiwi,"Vienna, Austria"
CB/765/15,Wild boar,Wildschwein,Sus scrofa,WB_2_H,fiwi,"Vienna, Austria"
CB/765/15,Wild boar,Wildschwein,Sus scrofa,WB_2_L,fiwi,"Vienna, Austria"
Z/798/15,Badger,Dachs,Meles meles,BA_2_H,fiwi,"Vienna, Austria"
Z/798/15,Badger,Dachs,Meles meles,BA_2_L,fiwi,"Vienna, Austria"
AC/855/15,Ostrich,Southern ostrich,Struthio camelus,OS_2_H,fiwi,"Vienna, Austria"
AC/855/15,Ostrich,Southern ostrich,Struthio camelus,OS_2_L,fiwi,"Vienna, Austria"
Z/865/15,Jaguar,Jaguar,Panthera onca,JA_2_H,fiwi,"Vienna, Austria"
Z/865/15,Jaguar,Jaguar,Panthera onca,JA_2_L,fiwi,"Vienna, Austria"
Z/939/15,Brown bear,Braunbaer,Ursus arctos,BB_2_H,fiwi,"Vienna, Austria"
Z/939/15,Brown bear,Braunbaer,Ursus arctos,BB_2_L,fiwi,"Vienna, Austria"
Z/937/15,Guenon,Gruene Meerkatze,Cercopithecus,GU_2_H,fiwi,"Vienna, Austria"
Z/937/15,Guenon,Gruene Meerkatze,Cercopithecus,GU_2_L,fiwi,"Vienna, Austria"
CB/1051/15,North American porcupine,Urson,Erethizon,NAP_2_H,fiwi,"Vienna, Austria"
CB/1051/15,North American porcupine,Urson,Erethizon,NAP_2_L,fiwi,"Vienna, Austria"
AC/1052/15,Little owl,Steinkauz,Athene noctua,LOW_2_H,fiwi,"Vienna, Austria"
AC/1052/15,Little owl,Steinkauz,Athene noctua,LOW_2_L,fiwi,"Vienna, Austria"
Z/1082/15,Eastern imperial eagle,Kaiseradler,Aquila heliaca,IE_2_H,fiwi,"Vienna, Austria"
Z/1082/15,Eastern imperial eagle,Kaiseradler,Aquila heliaca,IE_2_L,fiwi,"Vienna, Austria"
Z/1083/15,Rhinoceros,Nashorn,Rhinocerotidae,RHI_1_LU,fiwi,"Vienna, Austria"
AC/387/10,Siberian tiger,Sibir. Tiger,Panthera tigris,ST_1_LU,fiwi,"Vienna, Austria"
Z/545/10,Jaguar,Jaguar,Panthera onca,JA_1_LU,fiwi,"Vienna, Austria"
Z/731/10,Timberwolf,Timberwolf,Canis lycaon,TW_1_LU,fiwi,"Vienna, Austria"
Z/234/10,Cougar,Puma,Puma concolor,CO_1_LU,fiwi,"Vienna, Austria"
Z/318/10,Timberwolf,Timberwolf,Canis lycaon,TW_2_LU,fiwi,"Vienna, Austria"
Z/619/13,Wolf,Wolf,Canis lupus,PW_3_H,fiwi,"Vienna, Austria"
Z/619/13,Wolf,Wolf,Canis lupus,PW_3_LU,fiwi,"Vienna, Austria"
Z/24/10,Wildebeest,Gnu,Connochaetes,WI_1_H,fiwi,"Vienna, Austria"
Z/24/10,Wildebeest,Gnu,Connochaetes,WI_1_L,fiwi,"Vienna, Austria"
AC/37/10,Beaver,Biber,Castoridae,BE_1_H,fiwi,"Vienna, Austria"
AC/37/10,Beaver,Biber,Castoridae,BE_1_L,fiwi,"Vienna, Austria"
CB/38/10,Beaver,Biber,Castoridae,BE_2_H,fiwi,"Vienna, Austria"
CB/38/10,Beaver,Biber,Castoridae,BE_2_L,fiwi,"Vienna, Austria"
Z/70/10,Chital,Axishirsch,Axis axis,CHI_1_H,fiwi,"Vienna, Austria"
Z/70/10,Chital,Axishirsch,Axis axis,CHI_1_L,fiwi,"Vienna, Austria"
AC/101/10,Chital,Axishirsch,Axis axis,CHI_2_H,fiwi,"Vienna, Austria"
AC/101/10,Chital,Axishirsch,Axis axis,CHI_2_L,fiwi,"Vienna, Austria"
CB/108/10,Deer,Hirsch,Cervidae,DE_1_LU,fiwi,"Vienna, Austria"
CB/108/10,Deer,Hirsch,Cervidae,DE_1_L,fiwi,"Vienna, Austria"
CB/209/10,Orange-breasted waxbill,Goldbruestchen,Amandava subflava,OBW_1_L,fiwi,"Vienna, Austria"
CB/209/10,Orange-breasted waxbill,Goldbruestchen,Amandava subflava,OBW_1_LU,fiwi,"Vienna, Austria"
Z/235/10,King penguin,Koenigspinguin,Aptenodytes patagonicus,KP_1_H,fiwi,"Vienna, Austria"
Z/235/10,King penguin,Koenigspinguin,Aptenodytes patagonicus,KP_1_L,fiwi,"Vienna, Austria"
GS/254/10,Red deer,Rotwild,Cervus elaphus,RED_1_H,fiwi,"Vienna, Austria"
GS/254/10,Red deer,Rotwild,Cervus elaphus,RED_1_L,fiwi,"Vienna, Austria"
AC/310/10,Rook,Saatkraehe,Corvus frugilegus,RO_1_H,fiwi,"Vienna, Austria"
AC/310/10,Rook,Saatkraehe,Corvus frugilegus,RO_1_L,fiwi,"Vienna, Austria"
AC/390/10,Sika deer,Sikkahirsch,Cervus nippon,SID_1_H,fiwi,"Vienna, Austria"
AC/390/10,Sika deer,Sikkahirsch,Cervus nippon,SID_1_L,fiwi,"Vienna, Austria"
CB/412/10,Ultramarine grosbeak,Ultramarin Bischof,Cyanocompsa brissonii,UG_1_LU,fiwi,"Vienna, Austria"
CB/412/10,Ultramarine grosbeak,Ultramarin Bischof,Cyanocompsa brissonii,UG_1_L,fiwi,"Vienna, Austria"
Z/413/10,Hutia,Baumratte,Capromyidae,HU_1_H,fiwi,"Vienna, Austria"
Z/413/10,Hutia,Baumratte,Capromyidae,HU_1_L,fiwi,"Vienna, Austria"
Z/870/11,Southern screamer,Tschaja,Chauna torquata,SOS_1_H,fiwi,"Vienna, Austria"
Z/870/11,Southern screamer,Tschaja,Chauna torquata,SOS_1_L,fiwi,"Vienna, Austria"
AC/444/10,Mallard,Ente,Anatidae,MA_3_H,fiwi,"Vienna, Austria"
AC/444/10,Mallard,Ente,Anatidae,MA_3_L,fiwi,"Vienna, Austria"
Z/547/10,Mallard,Ente,Anatidae,MA_4_H,fiwi,"Vienna, Austria"
Z/547/10,Mallard,Ente,Anatidae,MA_4_L,fiwi,"Vienna, Austria"
Z/562/10,Lilian's lovebird,Erdbeer koepfchen,Agapornis lilianae,LIL_1_H,fiwi,"Vienna, Austria"
Z/562/10,Lilian's lovebird,Erdbeer koepfchen,Agapornis lilianae,LIL_1_L,fiwi,"Vienna, Austria"
Z/575/10,White-rumped shama,Schamadrossel,Copsychus malabaricus,WRS_1_H,fiwi,"Vienna, Austria"
Z/575/10,White-rumped shama,Schamadrossel,Copsychus malabaricus,WRS_1_L,fiwi,"Vienna, Austria"
Z/578/10,White-rumped shama,Schamadrossel,Copsychus malabaricus,WRS_2_H,fiwi,"Vienna, Austria"
Z/578/10,White-rumped shama,Schamadrossel,Copsychus malabaricus,WRS_2_L,fiwi,"Vienna, Austria"
Z/639/10,Stork,Storch,Ciconiidae,STO_1_H,fiwi,"Vienna, Austria"
Z/639/10,Stork,Storch,Ciconiidae,STO_1_L,fiwi,"Vienna, Austria"
CB/764/10,Alpine ibex,Steinbock,Capra,AI_1_H,fiwi,"Vienna, Austria"
CB/764/10,Alpine ibex,Steinbock,Capra,AI_1_L,fiwi,"Vienna, Austria"
Z/40/11,Wildebeest,Gnu,Connochaetes,WI_2_H,fiwi,"Vienna, Austria"
Z/40/11,Wildebeest,Gnu,Connochaetes,WI_2_L,fiwi,"Vienna, Austria"
Z/97/11,Solomon Islands skink,Salomonenskink,Corucia zebrata,SIS_1_H,fiwi,"Vienna, Austria"
Z/97/11,Solomon Islands skink,Salomonenskink,Corucia zebrata,SIS_1_L,fiwi,"Vienna, Austria"
Z/210/11,Barbary sheep,Maehnenspringer,Ammotragus,BAS_1_H,fiwi,"Vienna, Austria"
Z/210/11,Barbary sheep,Maehnenspringer,Ammotragus,BAS_1_L,fiwi,"Vienna, Austria"
AC/658/11,Mallard,Ente,Anas platyrhynchos,MA_1_H,fiwi,"Vienna, Austria"
AC/658/11,Mallard,Ente,Anas platyrhynchos,MA_1_L,fiwi,"Vienna, Austria"
Z/878/11,Asian glossy starling,Malaienstar,Aplonis panayensis,AGS_1_H,fiwi,"Vienna, Austria"
Z/878/11,Asian glossy starling,Malaienstar,Aplonis panayensis,AGS_1_L,fiwi,"Vienna, Austria"
,European flat oyster,Belon,Ostrea edulis,EPO_1_G,Naschmarkt,"Vienna, Austria"
,European flat oyster,Belon,Ostrea edulis,EPO_2_G,Naschmarkt,"Vienna, Austria"
,European flat oyster,Belon,Ostrea edulis,EPO_3_G,Naschmarkt,"Vienna, Austria"
,European flat oyster,Belon,Ostrea edulis,EPO_1_M,Naschmarkt,"Vienna, Austria"
,European flat oyster,Belon,Ostrea edulis,EPO_2_M,Naschmarkt,"Vienna, Austria"
,European flat oyster,Belon,Ostrea edulis,EPO_3_M,Naschmarkt,"Vienna, Austria"
,Pacific oyster,Fines-de-clair,Crassostrea gigas,PAO_1_G,Naschmarkt,"Vienna, Austria"
,Pacific oyster,Fines-de-clair,Crassostrea gigas,PAO_2_G,Naschmarkt,"Vienna, Austria"
,Pacific oyster,Fines-de-clair,Crassostrea gigas,PAO_3_G,Naschmarkt,"Vienna, Austria"
,Pacific oyster,Fines-de-clair,Crassostrea gigas,PAO_1_M,Naschmarkt,"Vienna, Austria"
,Pacific oyster,Fines-de-clair,Crassostrea gigas,PAO_2_M,Naschmarkt,"Vienna, Austria"
,Pacific oyster,Fines-de-clair,Crassostrea gigas,PAO_3_M,Naschmarkt,"Vienna, Austria"
,Pacific oyster,Gillardeau,Crassostrea gigas,PAO_4_G,Naschmarkt,"Vienna, Austria"
,Pacific oyster,Gillardeau,Crassostrea gigas,PAO_5_G,Naschmarkt,"Vienna, Austria"
,Pacific oyster,Gillardeau,Crassostrea gigas,PAO_6_G,Naschmarkt,"Vienna, Austria"
,Pacific oyster,Gillardeau,Crassostrea gigas,PAO_4_M,Naschmarkt,"Vienna, Austria"
,Pacific oyster,Gillardeau,Crassostrea gigas,PAO_5_M,Naschmarkt,"Vienna, Austria"
,Pacific oyster,Gillardeau,Crassostrea gigas,PAO_6_M,Naschmarkt,"Vienna, Austria"
,Argentinian shrimp,Argentinischer shrimp,Pleoticus muelleri,ASH_1_GO,Naschmarkt,"Vienna, Austria"
,Argentinian shrimp,Argentinischer shrimp,Pleoticus muelleri,ASH_2_GO,Naschmarkt,"Vienna, Austria"
,Argentinian shrimp,Argentinischer shrimp,Pleoticus muelleri,ASH_1_M,Naschmarkt,"Vienna, Austria"
,Argentinian shrimp,Argentinischer shrimp,Pleoticus muelleri,ASH_2_M,Naschmarkt,"Vienna, Austria"
,Argentinian shrimp,Argentinischer shrimp,Pleoticus muelleri,ASH_1_SK,Naschmarkt,"Vienna, Austria"
,Argentinian shrimp,Argentinischer shrimp,Pleoticus muelleri,ASH_2_SK,Naschmarkt,"Vienna, Austria"
,Striped red mullet,Meerbarbe,Mullus surmuletus,SRM_1_B,Naschmarkt,"Vienna, Austria"
,Striped red mullet,Meerbarbe,Mullus surmuletus,SRM_2_B,Naschmarkt,"Vienna, Austria"
,Striped red mullet,Meerbarbe,Mullus surmuletus,SRM_3_B,Naschmarkt,"Vienna, Austria"
,Striped red mullet,Meerbarbe,Mullus surmuletus,SRM_1_E,Naschmarkt,"Vienna, Austria"
